sale_id,date,product_type,product,unit_price,net_quantity,discount_percentage,historical_average_competitor_price,net_sales
1.68E+13,2023-08-10 16:35:20+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-10 16:51:56+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-10 16:56:22+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.68E+13,2023-08-10 18:36:09+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3500,1,0,3316.780661,3500
1.68E+13,2023-08-10 18:36:09+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-11 08:37:42+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.68E+13,2023-08-11 14:39:37+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,1,0,5153.190293,4500
1.68E+13,2023-08-11 14:43:20+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.68E+13,2023-08-11 18:43:18+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9368.499953,6000
1.68E+13,2023-08-12 15:23:53+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-12 15:23:53+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-14 10:50:19+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,2,0,9368.499953,12000
1.68E+13,2023-08-14 13:37:15+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9368.499953,6000
1.68E+13,2023-08-14 15:52:00+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-14 17:20:05+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-14 17:20:05+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-14 18:27:15+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.68E+13,2023-08-15 11:49:36+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,2,0,9368.499953,12000
1.68E+13,2023-08-15 14:04:03+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,2,0,5153.190293,9000
1.68E+13,2023-08-16 10:46:24+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.68E+13,2023-08-16 10:46:24+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.68E+13,2023-08-16 10:47:35+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,3,0,5153.190293,14400
1.68E+13,2023-08-16 12:12:42+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,2,0,9368.499953,12000
1.68E+13,2023-08-16 18:05:42+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.68E+13,2023-08-17 03:21:10+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.68E+13,2023-08-17 09:13:54+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.68E+13,2023-08-17 11:26:03+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,2,0,5153.190293,9600
1.69E+13,2023-08-18 09:52:14+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9368.499953,6000
1.69E+13,2023-08-18 12:06:27+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9368.499953,6000
1.69E+13,2023-08-18 14:13:41+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-18 16:28:50+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,1000,20,0,1405.415535,20000
1.69E+13,2023-08-18 17:55:27+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-19 12:00:33+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,1,0,5153.190293,4500
1.69E+13,2023-08-19 14:23:33+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,4,0,9368.499953,24000
1.69E+13,2023-08-19 14:37:17+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-19 17:05:24+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-21 09:56:31+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,2,0,9368.499953,12000
1.69E+13,2023-08-21 10:03:57+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.950436,1000
1.69E+13,2023-08-21 10:26:11+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-21 10:30:57+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-21 12:28:15+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-21 13:45:47+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,2,0,9368.499953,12000
1.69E+13,2023-08-21 13:48:45+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-21 14:23:33+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,2,0,1872.950436,2000
1.69E+13,2023-08-21 16:49:20+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-21 17:56:33+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-22 12:50:09+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-22 12:50:09+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.69E+13,2023-08-22 12:51:23+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-22 14:40:57+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,2,0,3316.780661,7600
1.69E+13,2023-08-22 16:03:09+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-22 16:56:15+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,4,0,3316.780661,15200
1.69E+13,2023-08-22 18:25:43+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-23 08:55:20+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-23 10:36:30+03:00,baby formula,hipp organic combiotic follow on milk 800 g,4500,3,0,5433.336456,13500
1.69E+13,2023-08-23 11:15:22+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,6,0,9368.499953,36000
1.69E+13,2023-08-23 11:30:47+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-23 11:31:15+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-23 12:20:05+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-23 13:11:14+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,3,0,3560.386021,11400
1.69E+13,2023-08-23 13:21:48+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.950436,1000
1.69E+13,2023-08-23 13:21:48+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-23 13:21:48+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-23 15:57:15+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-23 17:39:08+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-23 17:42:22+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,2,0,3316.780661,7600
1.69E+13,2023-08-24 11:31:09+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-24 11:33:48+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-24 13:09:19+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-24 13:11:03+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-24 13:24:14+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-24 14:06:10+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,2,0,9368.499953,12000
1.69E+13,2023-08-24 15:59:58+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,4000,3,0,5433.336456,12000
1.69E+13,2023-08-24 16:15:45+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-25 10:22:24+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,5,0,5153.190293,24000
1.69E+13,2023-08-25 12:52:22+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,2,0,1872.950436,2000
1.69E+13,2023-08-25 13:35:25+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,3,0,3560.386021,11400
1.69E+13,2023-08-25 15:31:21+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,8,0,3560.386021,30400
1.69E+13,2023-08-25 17:21:34+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-26 11:11:16+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,4,0,3560.386021,15200
1.69E+13,2023-08-26 11:22:56+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,3,0,3560.386021,11400
1.69E+13,2023-08-26 12:39:26+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9368.499953,6000
1.69E+13,2023-08-26 12:43:51+03:00,baby formula,hipp organic combiotic follow on milk 800 g,4500,1,0,5433.336456,4500
1.69E+13,2023-08-26 13:23:27+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,2,0,5153.190293,9000
1.69E+13,2023-08-26 15:02:09+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,1000,1,0,1405.415535,1000
1.69E+13,2023-08-26 15:08:52+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-26 15:11:41+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,3,0,3560.386021,11400
1.69E+13,2023-08-26 16:13:33+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-26 18:22:02+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-26 18:23:04+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-26 18:27:15+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-26 23:02:32+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9368.499953,6000
1.69E+13,2023-08-28 10:59:46+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-28 11:06:13+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,2,0,9368.499953,12000
1.69E+13,2023-08-28 11:23:33+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,2,0,5153.190293,9600
1.69E+13,2023-08-28 11:42:32+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-28 13:33:01+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,1000,1,0,1405.415535,1000
1.69E+13,2023-08-28 13:33:01+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-28 14:22:50+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-28 14:41:39+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-28 14:53:56+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,12,0,9368.499953,72000
1.69E+13,2023-08-28 18:11:01+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-28 18:33:51+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,4000,8,0,5433.336456,32000
1.69E+13,2023-08-29 09:54:56+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-29 11:05:28+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.950436,1000
1.69E+13,2023-08-29 12:56:28+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,2,0,5153.190293,9600
1.69E+13,2023-08-29 12:58:42+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,5,0,3560.386021,19000
1.69E+13,2023-08-29 13:22:30+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,2,0,3316.780661,7600
1.69E+13,2023-08-29 13:25:36+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-29 13:33:52+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,3,0,9368.499953,18000
1.69E+13,2023-08-29 14:58:27+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-30 10:23:57+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,4,0,9368.499953,24000
1.69E+13,2023-08-30 10:24:57+03:00,baby formula,kendamil organic first infant milk 800 g,4800,2,0,4684.718448,9600
1.69E+13,2023-08-30 10:29:25+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,3,0,9368.499953,18000
1.69E+13,2023-08-30 13:19:36+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-30 13:42:19+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-30 13:44:33+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-30 14:29:05+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-30 15:34:58+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,1000,2,0,1405.415535,2000
1.69E+13,2023-08-30 16:09:35+03:00,baby formula,hipp organic combiotic follow on milk 800 g,4500,1,0,5433.336456,4500
1.69E+13,2023-08-30 16:17:52+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,2,0,9368.499953,12000
1.69E+13,2023-08-30 17:51:05+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-31 10:13:01+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-31 10:35:57+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-31 10:37:22+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-31 10:45:47+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-31 11:32:08+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3560.386021,3800
1.69E+13,2023-08-31 11:36:01+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,2,0,3560.386021,7600
1.69E+13,2023-08-31 12:08:28+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-31 12:56:43+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-31 13:03:33+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-31 13:20:29+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,3,0,9368.499953,18000
1.69E+13,2023-08-31 13:52:42+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4684.718448,4800
1.69E+13,2023-08-31 14:16:04+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5153.190293,4800
1.69E+13,2023-08-31 14:58:13+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-08-31 17:18:15+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3316.780661,3800
1.69E+13,2023-08-31 18:15:11+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9368.499953,6000
1.69E+13,2023-09-01 09:49:31+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-01 14:13:54+03:00,baby formula,hipp organic combiotic follow on milk 800 g,4500,2,0,5430.792283,9000
1.69E+13,2023-09-01 14:16:45+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,2,0,3558.718861,7600
1.69E+13,2023-09-01 14:31:55+03:00,feeding and weaning,aptamil creamed banana 125 g,1000,1,0,1872.073422,1000
1.69E+13,2023-09-01 14:31:55+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.073422,1000
1.69E+13,2023-09-01 15:56:46+03:00,baby formula,kendamil organic first infant milk 800 g,4800,2,0,4682.524817,9600
1.69E+13,2023-09-01 15:59:43+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4682.524817,4800
1.69E+13,2023-09-01 18:19:34+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-01 18:21:40+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-01 18:33:58+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,3,0,9364.11313,18000
1.69E+13,2023-09-01 18:39:26+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,3,0,3558.718861,11400
1.69E+13,2023-09-02 13:07:39+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,4000,1,0,5430.792283,4000
1.69E+13,2023-09-02 14:11:27+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9364.11313,6000
1.69E+13,2023-09-02 16:19:57+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-02 16:54:19+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,2,0,9364.11313,12000
1.69E+13,2023-09-02 17:56:23+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9364.11313,6000
1.69E+13,2023-09-02 17:58:18+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-02 18:01:00+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,1000,1,0,1404.757445,1000
1.69E+13,2023-09-02 18:15:01+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-02 19:07:13+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-03 22:37:11+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,1000,2,0,1404.757445,2000
1.69E+13,2023-09-04 01:07:32+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,1,0,5150.777299,4500
1.69E+13,2023-09-04 09:51:55+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,1,0,9364.11313,6000
1.69E+13,2023-09-04 10:51:14+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4682.524817,4800
1.69E+13,2023-09-04 10:52:00+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,6,0,3558.718861,22800
1.69E+13,2023-09-04 11:10:57+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4682.524817,4800
1.69E+13,2023-09-04 11:12:16+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4682.524817,4800
1.69E+13,2023-09-04 11:12:16+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5150.777299,4800
1.69E+13,2023-09-04 11:13:11+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9364.11313,6000
1.69E+13,2023-09-04 11:31:58+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9364.11313,6000
1.69E+13,2023-09-04 13:01:17+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-04 13:47:08+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,2,0,9364.11313,12000
1.69E+13,2023-09-04 14:02:10+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9364.11313,6000
1.69E+13,2023-09-04 15:29:48+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3315.227571,3800
1.69E+13,2023-09-04 15:58:48+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5150.777299,4800
1.69E+13,2023-09-04 21:42:56+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,3,0,9364.11313,18000
1.69E+13,2023-09-05 09:53:31+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,5,0,3558.718861,19000
1.69E+13,2023-09-05 09:55:07+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,4,0,9364.11313,24000
1.69E+13,2023-09-05 11:07:00+03:00,baby formula,kendamil organic first infant milk 800 g,4800,1,0,4682.524817,4800
1.69E+13,2023-09-05 12:29:37+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,2,0,5150.777299,9600
1.69E+13,2023-09-05 13:19:39+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,4,0,3558.718861,15200
1.69E+13,2023-09-05 17:09:13+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,6,0,3558.718861,22800
1.69E+13,2023-09-05 17:55:05+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3315.227571,3800
1.69E+13,2023-09-05 18:11:48+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-05 18:12:05+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,2,0,9364.11313,12000
1.69E+13,2023-09-06 08:55:25+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,6000,2,0,9364.11313,12000
1.69E+13,2023-09-06 10:55:30+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-06 13:15:59+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5150.777299,4800
1.69E+13,2023-09-06 13:58:17+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5150.777299,4800
1.69E+13,2023-09-07 10:26:38+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,2,0,3558.718861,7600
1.69E+13,2023-09-07 10:58:54+03:00,baby formula,hipp organic combiotic follow on milk 800 g,4500,1,0,5430.792283,4500
1.69E+13,2023-09-07 12:57:27+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,2,0,9364.11313,12000
1.69E+13,2023-09-07 14:10:32+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-07 14:11:32+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-07 16:00:54+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-07 17:43:07+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,1,0,5150.777299,4500
1.69E+13,2023-09-08 10:56:38+03:00,baby formula,kendamil organic first infant milk 800 g,4800,2,0,4682.524817,9600
1.69E+13,2023-09-08 14:56:21+03:00,baby formula,hipp organic 1 first milk powder 800 g,4500,1,0,5150.777299,4500
1.69E+13,2023-09-08 15:30:51+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,18,0,3315.227571,68400
1.69E+13,2023-09-08 15:34:51+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3315.227571,3800
1.69E+13,2023-09-08 18:38:14+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-09 10:17:40+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,1,0,3558.718861,3800
1.69E+13,2023-09-09 12:19:10+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3315.227571,3800
1.69E+13,2023-09-09 12:20:05+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9364.11313,6000
1.69E+13,2023-09-09 13:08:35+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3800,2,0,3558.718861,7600
1.69E+13,2023-09-09 14:05:39+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,6000,1,0,9364.11313,6000
1.69E+13,2023-09-09 14:52:39+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,4800,1,0,5150.777299,4800
1.69E+13,2023-09-09 15:15:08+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,6000,1,0,9364.11313,6000
1.69E+13,2023-09-09 15:16:34+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,1000,1,0,1872.073422,1000
